# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
99964at50557	Complete	ptg000080l:5505307-5471490	5505307	5471490	-	486.0	331	https://v10-1.orthodb.org/?query=99964at50557	Arf GTPase activating protein
100045at50557	Complete	ptg000041l:32732053-32719673	32732053	32719673	-	233.6	197	https://v10-1.orthodb.org/?query=100045at50557	DnaJ domain
100138at50557	Complete	ptg000005l:121996720-121973297	121996720	121973297	-	254.7	173	https://v10-1.orthodb.org/?query=100138at50557	Ubiquinol-cytochrome c chaperone, CBP3
100236at50557	Complete	ptg000081l:39285064-39298455	39285064	39298455	+	361.9	271	https://v10-1.orthodb.org/?query=100236at50557	Endonuclease/exonuclease/phosphatase
100341at50557	Complete	ptg000014l:8546515-8539323	8546515	8539323	-	366.6	254	https://v10-1.orthodb.org/?query=100341at50557	Brix domain
100475at50557	Complete	ptg000026l:30398444-30418545	30398444	30418545	+	280.3	187	https://v10-1.orthodb.org/?query=100475at50557	Transcription factor TFIID, subunit 8, C-terminal
100579at50557	Complete	ptg000024l:12999355-12986924	12999355	12986924	-	377.6	215	https://v10-1.orthodb.org/?query=100579at50557	Cyclin, C-terminal domain 2
100764at50557	Complete	ptg000005l:22639153-22567063	22639153	22567063	-	423.0	238	https://v10-1.orthodb.org/?query=100764at50557	Surfeit locus 4
100854at50557	Complete	ptg000009l:49737599-49755355	49737599	49755355	+	324.2	291	https://v10-1.orthodb.org/?query=100854at50557	Intra-flagellar transport protein 57
100901at50557	Complete	ptg000138l:3330241-3291834	3330241	3291834	-	181.8	155	https://v10-1.orthodb.org/?query=100901at50557	FDF domain
100957at50557	Complete	ptg000037l:7207910-7172808	7207910	7172808	-	208.3	196	https://v10-1.orthodb.org/?query=100957at50557	Immunoglobulin-like domain
101190at50557	Complete	ptg000002l:11465733-11466398	11465733	11466398	+	340.6	188	https://v10-1.orthodb.org/?query=101190at50557	Proteasome, subunit alpha/beta
101283at50557	Complete	ptg000025l:76431447-76445703	76431447	76445703	+	317.5	245	https://v10-1.orthodb.org/?query=101283at50557	transcription termination factor 3, mitochondrial
101417at50557	Complete	ptg000142l:50617335-50612805	50617335	50612805	-	194.3	150	https://v10-1.orthodb.org/?query=101417at50557	Domain of unknown function DUF4149
101448at50557	Complete	ptg000001l:52224278-52235264	52224278	52235264	+	281.6	229	https://v10-1.orthodb.org/?query=101448at50557	THIF-type NAD/FAD binding fold
101501at50557	Complete	ptg000004l:26378184-26401334	26378184	26401334	+	510.8	465	https://v10-1.orthodb.org/?query=101501at50557	RNA-binding domain superfamily
101659at50557	Complete	ptg000040l:3836080-3817655	3836080	3817655	-	350.3	325	https://v10-1.orthodb.org/?query=101659at50557	WD40/YVTN repeat-like-containing domain superfamily
101665at50557	Complete	ptg000053l:24314294-24302616	24314294	24302616	-	246.4	206	https://v10-1.orthodb.org/?query=101665at50557	CAP Gly-rich domain
101706at50557	Complete	ptg000030l:18589016-18603732	18589016	18603732	+	409.3	229	https://v10-1.orthodb.org/?query=101706at50557	ELO family
101800at50557	Complete	ptg000078l:29030903-29067664	29030903	29067664	+	476.7	287	https://v10-1.orthodb.org/?query=101800at50557	Membrane  insertase YidC/ALB3/OXA1/COX18
101869at50557	Complete	ptg000013l:4023099-4024283	4023099	4024283	+	147.6	124	https://v10-1.orthodb.org/?query=101869at50557	Spot 14 family
102020at50557	Complete	ptg000012l:126836199-126848786	126836199	126848786	+	201.5	204	https://v10-1.orthodb.org/?query=102020at50557	Zinc finger, RING-type
102079at50557	Complete	ptg000082l:47907399-47918987	47907399	47918987	+	310.1	177	https://v10-1.orthodb.org/?query=102079at50557	GOLD domain
102324at50557	Complete	ptg000082l:84223482-84217907	84223482	84217907	-	239.6	207	https://v10-1.orthodb.org/?query=102324at50557	Hexosyltransferase
102388at50557	Complete	ptg000015l:6316008-6306776	6316008	6306776	-	299.6	177	https://v10-1.orthodb.org/?query=102388at50557	YEATS
102414at50557	Complete	ptg000061l:18437015-18444575	18437015	18444575	+	314.5	217	https://v10-1.orthodb.org/?query=102414at50557	Tetratricopeptide repeat-containing domain
102433at50557	Complete	ptg000132l:9461140-9462063	9461140	9462063	+	191.8	224	https://v10-1.orthodb.org/?query=102433at50557	Zinc finger, RING-type
102440at50557	Complete	ptg000142l:22008406-21990401	22008406	21990401	-	350.5	192	https://v10-1.orthodb.org/?query=102440at50557	Thioredoxin-like fold
102517at50557	Complete	ptg000025l:4019715-4068783	4019715	4068783	+	379.2	206	https://v10-1.orthodb.org/?query=102517at50557	Luc7-related
102531at50557	Complete	ptg000157l:3643767-3616506	3643767	3616506	-	187.0	88	https://v10-1.orthodb.org/?query=102531at50557	Cystine-knot cytokine
102539at50557	Complete	ptg000019l:2440489-2398361	2440489	2398361	-	361.2	173	https://v10-1.orthodb.org/?query=102539at50557	Cleavage/polyadenylation specificity factor subunit 5
102553at50557	Complete	ptg000101l:10968048-10976397	10968048	10976397	+	288.8	200	https://v10-1.orthodb.org/?query=102553at50557	Leucine-rich repeat
102560at50557	Complete	ptg000281l:813749-810032	813749	810032	-	297.8	196	https://v10-1.orthodb.org/?query=102560at50557	Mediator of RNA polymerase II transcription subunit 8
102616at50557	Complete	ptg000038l:19429592-19540816	19429592	19540816	+	272.9	180	https://v10-1.orthodb.org/?query=102616at50557	PDZ domain
102704at50557	Complete	ptg000016l:70281376-70277450	70281376	70277450	-	338.7	217	https://v10-1.orthodb.org/?query=102704at50557	Tetrapyrrole methylase
102771at50557	Complete	ptg000061l:7865957-7833011	7865957	7833011	-	369.2	296	https://v10-1.orthodb.org/?query=102771at50557	F-box domain
102774at50557	Complete	ptg000004l:31161397-31178277	31161397	31178277	+	93.0	52	https://v10-1.orthodb.org/?query=102774at50557	Pleckstrin homology domain
102920at50557	Complete	ptg000014l:126544-105456	126544	105456	-	493.0	295	https://v10-1.orthodb.org/?query=102920at50557	Cdc37, Hsp90 binding
102968at50557	Complete	ptg000157l:2852295-2827106	2852295	2827106	-	429.4	270	https://v10-1.orthodb.org/?query=102968at50557	Sterile alpha motif domain
103007at50557	Complete	ptg000021l:14693667-14716066	14693667	14716066	+	327.5	192	https://v10-1.orthodb.org/?query=103007at50557	ER membrane protein complex subunit 3
103040at50557	Complete	ptg000012l:40432632-40397362	40432632	40397362	-	240.4	194	https://v10-1.orthodb.org/?query=103040at50557	ribonuclease H2 subunit B
103070at50557	Complete	ptg000083l:22378877-22369730	22378877	22369730	-	263.8	162	https://v10-1.orthodb.org/?query=103070at50557	Eukaryotic translation initiation factor 3 subunit K
103576at50557	Complete	ptg000025l:6449204-6409131	6449204	6409131	-	316.6	195	https://v10-1.orthodb.org/?query=103576at50557	Islet cell autoantigen 1/Ica1-like
104016at50557	Complete	ptg000034l:2382327-2426504	2382327	2426504	+	198.2	230	https://v10-1.orthodb.org/?query=104016at50557	WD40/YVTN repeat-like-containing domain superfamily
104262at50557	Complete	ptg000038l:24563092-24484916	24563092	24484916	-	353.3	171	https://v10-1.orthodb.org/?query=104262at50557	Small GTPase
104265at50557	Complete	ptg000051l:21643778-21703840	21643778	21703840	+	281.0	175	https://v10-1.orthodb.org/?query=104265at50557	Methyl-CpG binding protein 2/3, C-terminal domain
104302at50557	Complete	ptg000053l:19265508-19258948	19265508	19258948	-	354.4	257	https://v10-1.orthodb.org/?query=104302at50557	Ribosomal protein S8e/ribosomal biogenesis NSA2
104377at50557	Complete	ptg000134l:295043-305132	295043	305132	+	445.8	312	https://v10-1.orthodb.org/?query=104377at50557	DNA/RNA-binding protein KIN17
104460at50557	Complete	ptg000072l:8596972-8594295	8596972	8594295	-	221.0	137	https://v10-1.orthodb.org/?query=104460at50557	Ribosome biogenesis protein
104469at50557	Complete	ptg000101l:3640823-3748293	3640823	3748293	+	335.7	152	https://v10-1.orthodb.org/?query=104469at50557	POU domain protein
104526at50557	Complete	ptg000261l:4229149-4189037	4229149	4189037	-	313.7	241	https://v10-1.orthodb.org/?query=104526at50557	Protein phosphatase methylesterase 1
104592at50557	Complete	ptg000061l:22218095-22210952	22218095	22210952	-	348.0	202	https://v10-1.orthodb.org/?query=104592at50557	mRNA splicing factor SYF2
104832at50557	Complete	ptg000157l:2683696-2671134	2683696	2671134	-	269.2	205	https://v10-1.orthodb.org/?query=104832at50557	Negative elongation factor E
104914at50557	Complete	ptg000009l:6229131-6203495	6229131	6203495	-	225.1	162	https://v10-1.orthodb.org/?query=104914at50557	Ribosomal protein S7 domain
105092at50557	Complete	ptg000007l:11268005-11274569	11268005	11274569	+	320.7	178	https://v10-1.orthodb.org/?query=105092at50557	Pre-mRNA-splicing factor SPF27
105221at50557	Complete	ptg000038l:2578897-2584572	2578897	2584572	+	287.5	147	https://v10-1.orthodb.org/?query=105221at50557	Small GTPase
105249at50557	Complete	ptg000080l:7285088-7285837	7285088	7285837	+	380.9	227	https://v10-1.orthodb.org/?query=105249at50557	Winged helix-like DNA-binding domain superfamily
105548at50557	Complete	ptg000004l:22111082-22099698	22111082	22099698	-	361.2	194	https://v10-1.orthodb.org/?query=105548at50557	Proteasome subunit alpha type
105563at50557	Complete	ptg000009l:28102937-28099324	28102937	28099324	-	252.5	185	https://v10-1.orthodb.org/?query=105563at50557	Mediator of RNA polymerase II transcription subunit 4
105732at50557	Complete	ptg000049l:33308242-33297952	33308242	33297952	-	342.0	201	https://v10-1.orthodb.org/?query=105732at50557	Ribosome maturation protein SBDS, N-terminal
105894at50557	Complete	ptg000082l:107712931-107722196	107712931	107722196	+	408.2	239	https://v10-1.orthodb.org/?query=105894at50557	Eukaryotic translation initiation factor 3 subunit F
105919at50557	Complete	ptg000001l:10509018-10518702	10509018	10518702	+	309.6	182	https://v10-1.orthodb.org/?query=105919at50557	EF-Hand 1, calcium-binding site
105922at50557	Complete	ptg000025l:37132879-37130417	37132879	37130417	-	341.8	192	https://v10-1.orthodb.org/?query=105922at50557	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
106023at50557	Complete	ptg000019l:8694863-8723340	8694863	8723340	+	202.7	124	https://v10-1.orthodb.org/?query=106023at50557	Small GTPase
106025at50557	Missing
106197at50557	Complete	ptg000074l:16400699-16393678	16400699	16393678	-	384.7	187	https://v10-1.orthodb.org/?query=106197at50557	MOB kinase activator family
106648at50557	Complete	ptg000281l:2591452-2635826	2591452	2635826	+	321.8	263	https://v10-1.orthodb.org/?query=106648at50557	Programmed cell death protein 2, C-terminal
106854at50557	Complete	ptg000038l:22488113-22483643	22488113	22483643	-	284.9	176	https://v10-1.orthodb.org/?query=106854at50557	GOLD domain
106896at50557	Complete	ptg000010l:3423282-3381510	3423282	3381510	-	130.5	67	https://v10-1.orthodb.org/?query=106896at50557	Zinc finger C2H2-type
106926at50557	Complete	ptg000001l:55889509-55880526	55889509	55880526	-	318.5	183	https://v10-1.orthodb.org/?query=106926at50557	Mediator complex, subunit Med6
106946at50557	Complete	ptg000001l:21661342-21675560	21661342	21675560	+	396.5	230	https://v10-1.orthodb.org/?query=106946at50557	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
106957at50557	Complete	ptg000081l:46139612-46145946	46139612	46145946	+	425.2	245	https://v10-1.orthodb.org/?query=106957at50557	Autophagy-related protein 3
107013at50557	Complete	ptg000083l:29305228-29293603	29305228	29293603	-	232.0	149	https://v10-1.orthodb.org/?query=107013at50557	SPRY domain
107099at50557	Complete	ptg000005l:27704408-27756360	27704408	27756360	+	383.6	222	https://v10-1.orthodb.org/?query=107099at50557	Ribosomal protein L7A/L8
107205at50557	Complete	ptg000290l:1575609-1550122	1575609	1550122	-	357.5	198	https://v10-1.orthodb.org/?query=107205at50557	RNA polymerase, Rpb5, N-terminal
107216at50557	Complete	ptg000195l:1287486-1320703	1287486	1320703	+	278.6	144	https://v10-1.orthodb.org/?query=107216at50557	Small GTPase
107326at50557	Complete	ptg000009l:25705986-25712963	25705986	25712963	+	306.9	188	https://v10-1.orthodb.org/?query=107326at50557	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
107380at50557	Complete	ptg000017l:30343361-30353738	30343361	30353738	+	209.3	155	https://v10-1.orthodb.org/?query=107380at50557	RPII140-upstream gene protein
107413at50557	Complete	ptg000038l:18303511-18258138	18303511	18258138	-	122.9	87	https://v10-1.orthodb.org/?query=107413at50557	Serine proteases, trypsin domain
107457at50557	Complete	ptg000142l:49949990-49954916	49949990	49954916	+	144.0	270	https://v10-1.orthodb.org/?query=107457at50557	Phospholipase A2, conodipine-M alpha chain-like
107526at50557	Complete	ptg000012l:115628700-115632300	115628700	115632300	+	327.8	179	https://v10-1.orthodb.org/?query=107526at50557	uracil phosphoribosyltransferase homolog
107564at50557	Complete	ptg000053l:11282610-11295825	11282610	11295825	+	316.2	203	https://v10-1.orthodb.org/?query=107564at50557	Autophagy protein 5
107632at50557	Complete	ptg000031l:10254826-10239753	10254826	10239753	-	460.2	347	https://v10-1.orthodb.org/?query=107632at50557	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding
108060at50557	Complete	ptg000132l:8808164-8809195	8808164	8809195	+	311.2	251	https://v10-1.orthodb.org/?query=108060at50557	Metal-dependent protein hydrolase
108107at50557	Complete	ptg000006l:148344-112549	148344	112549	-	287.9	182	https://v10-1.orthodb.org/?query=108107at50557	Ribosome assembly factor mrt4
108140at50557	Complete	ptg000040l:48302803-48301013	48302803	48301013	-	347.6	351	https://v10-1.orthodb.org/?query=108140at50557	DnaJ domain
108271at50557	Complete	ptg000015l:6062536-6087391	6062536	6087391	+	285.3	151	https://v10-1.orthodb.org/?query=108271at50557	Small GTPase
108301at50557	Complete	ptg000004l:64274780-64292274	64274780	64292274	+	341.0	226	https://v10-1.orthodb.org/?query=108301at50557	Tetratricopeptide repeat
108302at50557	Complete	ptg000040l:79375594-79358770	79375594	79358770	-	320.2	203	https://v10-1.orthodb.org/?query=108302at50557	Mitochondrial inner membrane protease ATP23
108346at50557	Complete	ptg000072l:21058292-21078995	21058292	21078995	+	269.5	167	https://v10-1.orthodb.org/?query=108346at50557	Zinc finger, CCCH-type
108394at50557	Complete	ptg000012l:91434823-91414126	91434823	91414126	-	486.6	581	https://v10-1.orthodb.org/?query=108394at50557	Small-subunit processome, Utp14
108452at50557	Complete	ptg000012l:40669070-40629568	40669070	40629568	-	377.9	200	https://v10-1.orthodb.org/?query=108452at50557	Pleckstrin homology domain
108482at50557	Complete	ptg000034l:7472872-7471816	7472872	7471816	-	230.2	209	https://v10-1.orthodb.org/?query=108482at50557	Squalene/phytoene synthase
108755at50557	Complete	ptg000013l:21201161-21368361	21201161	21368361	+	251.8	149	https://v10-1.orthodb.org/?query=108755at50557	Small GTPase
108777at50557	Complete	ptg000052l:14757488-14740627	14757488	14740627	-	362.9	211	https://v10-1.orthodb.org/?query=108777at50557	Myelin proteolipid protein PLP
108799at50557	Complete	ptg000128l:3022347-3141139	3022347	3141139	+	240.7	184	https://v10-1.orthodb.org/?query=108799at50557	Zinc finger protein-like 1
108889at50557	Complete	ptg000049l:9750938-9733590	9750938	9733590	-	250.2	169	https://v10-1.orthodb.org/?query=108889at50557	Yip1 domain
109021at50557	Complete	ptg000101l:4715539-4697191	4715539	4697191	-	277.8	170	https://v10-1.orthodb.org/?query=109021at50557	Programmed cell death protein 10
109102at50557	Complete	ptg000081l:33530680-33523424	33530680	33523424	-	321.5	197	https://v10-1.orthodb.org/?query=109102at50557	Exoribonuclease, phosphorolytic domain 1
109142at50557	Complete	ptg000081l:52522185-52513641	52522185	52513641	-	366.1	240	https://v10-1.orthodb.org/?query=109142at50557	Ribonuclease
109167at50557	Complete	ptg000064l:1651195-1695845	1651195	1695845	+	446.9	283	https://v10-1.orthodb.org/?query=109167at50557	RNA polymerase II-binding domain
109266at50557	Complete	ptg000020l:7792445-7787741	7792445	7787741	-	265.9	175	https://v10-1.orthodb.org/?query=109266at50557	Transmembrane protein 223
109390at50557	Complete	ptg000057l:16051705-16044174	16051705	16044174	-	204.3	161	https://v10-1.orthodb.org/?query=109390at50557	HORMA domain
109573at50557	Complete	ptg000745l:1149121-1152652	1149121	1152652	+	347.9	181	https://v10-1.orthodb.org/?query=109573at50557	Small GTPase
109586at50557	Complete	ptg000074l:866018-864131	866018	864131	-	185.7	124	https://v10-1.orthodb.org/?query=109586at50557	Coenzyme Q-binding protein COQ10, mitochondrial
109593at50557	Complete	ptg000015l:27705906-27692881	27705906	27692881	-	176.6	163	https://v10-1.orthodb.org/?query=109593at50557	RWD domain
109613at50557	Complete	ptg000107l:1249732-1264690	1249732	1264690	+	394.2	312	https://v10-1.orthodb.org/?query=109613at50557	Rab proteins geranylgeranyltransferase component A
109614at50557	Complete	ptg000072l:21126269-21116601	21126269	21116601	-	150.6	165	https://v10-1.orthodb.org/?query=109614at50557	Ribosomal RNA-processing protein 7, C-terminal domain
109616at50557	Complete	ptg000062l:363798-344648	363798	344648	-	269.6	188	https://v10-1.orthodb.org/?query=109616at50557	TMEM33/Pom33 family
109652at50557	Complete	ptg000015l:18578456-18550559	18578456	18550559	-	331.1	240	https://v10-1.orthodb.org/?query=109652at50557	Coatomer subunit epsilon
109656at50557	Complete	ptg000038l:33016179-33031673	33016179	33031673	+	383.6	249	https://v10-1.orthodb.org/?query=109656at50557	Mitochondrial substrate/solute carrier
109756at50557	Duplicated	ptg000089l:4790354-4790971	4790354	4790971	+	156.2	86	https://v10-1.orthodb.org/?query=109756at50557	DnaJ domain
109756at50557	Duplicated	ptg000098l:1923304-1996281	1923304	1996281	+	152.4	86	https://v10-1.orthodb.org/?query=109756at50557	DnaJ domain
